id,file_dir,content
185,E:\DATN\dataframe\train_file\12.txt,Convert to object (programming language)
186,E:\DATN\dataframe\train_file\12.txt,Format JSON
187,E:\DATN\dataframe\train_file\12.txt,Với những file JSON có dữ liệu vừa và nhỏ thì bạn có thể sử dụng một trong các công cụ sau để format/repair JSON:
188,E:\DATN\dataframe\train_file\12.txt,Hay thậm chí dùng Postman cũng được luôn =)) 😂😂
189,E:\DATN\dataframe\train_file\12.txt,Tuy nhiên nếu file JSON chứa một lượng lớn dữ diệu lên tới hàng triệu dòng (> 10MB) thì các tools ở trên thường gây ra tình trạng không phản hồi 🥲.
190,E:\DATN\dataframe\train_file\12.txt,Với trường hợp này thì mình hay dùng plugin Pretty JSON trong Sublime Text.
191,E:\DATN\dataframe\train_file\12.txt,Nếu bạn chưa biết thì cài đặt như sau:
192,E:\DATN\dataframe\train_file\12.txt,Nhấn tổ hợp phím Ctrl + Shift + P và gõ Install Package
193,E:\DATN\dataframe\train_file\12.txt,Click chọn Select Package Control: Install Package từ danh sách kết quả trả về.
194,E:\DATN\dataframe\train_file\12.txt,Click chọn Pretty JSON
195,E:\DATN\dataframe\train_file\12.txt,Reshape JSON
196,E:\DATN\dataframe\train_file\12.txt,Giả sử chúng ta có hai tập tin JSON như sau:
197,E:\DATN\dataframe\train_file\12.txt,"      ""id"": 1,"
198,E:\DATN\dataframe\train_file\12.txt,"          ""text"": ""A"""
199,E:\DATN\dataframe\train_file\12.txt,"      ""id"": 2,"
200,E:\DATN\dataframe\train_file\12.txt,"          ""text"": ""B"""
201,E:\DATN\dataframe\train_file\12.txt,"      ""id"": 1,"
202,E:\DATN\dataframe\train_file\12.txt,"      ""hashtags"": ""A"""
203,E:\DATN\dataframe\train_file\12.txt,"      ""id"": 1,"
204,E:\DATN\dataframe\train_file\12.txt,"      ""hashtags"": ""B"""
205,E:\DATN\dataframe\train_file\12.txt,Yêu cầu đặt ra là phải kiểm tra tất cả các cặpid và text trong tập tin raw-data.json có giống trong tập tin data.json thì bạn sẽ làm thế nào cho hiệu quả?
206,E:\DATN\dataframe\train_file\12.txt,"Bạn có thể làm thủ công, lấy từng id ra search rồi so sánh text, hay viết code chẳng hạn...nhưng về cơ bản là mình nghĩ là không quá nhanh."
207,E:\DATN\dataframe\train_file\12.txt,"Bằng cách sử dụng , công việc của bạn cần làm sẽ đơn giản hơn khá nhiều."
208,E:\DATN\dataframe\train_file\12.txt,Cũng có một cách khác đó là sử dụng JSON query của plugin Pretty JSON mà mình đề cập ở phần trước:
209,E:\DATN\dataframe\train_file\12.txt,Trên Ubuntu thì nhớ sudo apt install jq trước khi sử dụng bạn nhé 😇.
210,E:\DATN\dataframe\train_file\12.txt,"Nếu trong trường hợp gặp file JSON siêu to khổng lồ thì đừng dại gì mà sử dụng GUI, vì nếu không giật lag thì bạn cũng dễ gặp mấy cái lỗi như này =))"
211,E:\DATN\dataframe\train_file\12.txt,Cái thực sự mạnh thì không dễ dùng 🥰🥰.
212,E:\DATN\dataframe\train_file\12.txt,Xét về khoản performance thì command-line vẫn thể hiện sức mạnh áp đảo.
213,E:\DATN\dataframe\train_file\12.txt,Manipulate JSON
214,E:\DATN\dataframe\train_file\12.txt,"Đó là , một command-line utility chuyên để xử lý JSON rất mạnh."
215,E:\DATN\dataframe\train_file\12.txt,Tuy nhiên mình sẽ không đi vào chi tiết trong bài viết này.
216,E:\DATN\dataframe\train_file\12.txt,JSON to POJO
217,E:\DATN\dataframe\train_file\13.txt,"Git là một hệ thống quản lý phiên bản phân tán (Distributed Version Control System – DVCS), là một trong những hệ thống quản lý phiên bản phân tán phổ biến nhất hiện nay."
218,E:\DATN\dataframe\train_file\13.txt,Git cung cấp cho mỗi lập trình viên kho lưu trữ (repository) riêng chứa toàn bộ lịch sử thay đổi.
219,E:\DATN\dataframe\train_file\13.txt,Các dự án thực tế thường có nhiều lập trình viên làm việc song song.
220,E:\DATN\dataframe\train_file\13.txt,"Vì vậy, một hệ thống kiểm soát phiên bản như Git là cần thiết để đảm bảo không có xung đột code giữa các lập trình viên."
221,E:\DATN\dataframe\train_file\13.txt,"Ngoài ra, các yêu cầu trong các dự án như vậy thay đổi thường xuyên."
222,E:\DATN\dataframe\train_file\13.txt,"Vì vậy, một hệ thống kiểm soát phiên bản cho phép các nhà phát triển revert và quay lại phiên bản cũ hơn của code."
223,E:\DATN\dataframe\train_file\13.txt,"Có thể hiểu là 1 bản sao phiên bản của dự án, nơi chúng ta đang thao tác các thay đổi với dữ liệu tại local ."
224,E:\DATN\dataframe\train_file\13.txt,"Ở đây, ta thay đổi file nhưng chưa commit vào cơ sở dữ liệu."
225,E:\DATN\dataframe\train_file\13.txt,"Có thể hiểu chúng ta sẽ có các file data, nếu có bất kỳ thay đổi (thêm mới/chỉnh sửa/xóa bỏ) thì nó sẽ ở trạng thái ""Modified"""
226,E:\DATN\dataframe\train_file\14.txt,Imagen - Mô hình SOTA giải quyết bài toán Text-to-Image
227,E:\DATN\dataframe\train_file\14.txt,"Imagen - mô hình mới được công bố gần đây bởi Google với khả năng generate hình ảnh từ đoạn text mô tả bất kỳ, cho dù ảnh đó không có thật hoặc phi logic."
228,E:\DATN\dataframe\train_file\14.txt,"Phía trên là một ví dụ của ảnh được sinh ra bởi mô hình, rất ấn tượng phải không?"
229,E:\DATN\dataframe\train_file\14.txt,Bạn cũng có thể đọc bài viết tại đây:
230,E:\DATN\dataframe\train_file\14.txt,Tổng quan về các mô hình Generative
231,E:\DATN\dataframe\train_file\14.txt,4 họ model nổi bật trong tác vụ Generation:
232,E:\DATN\dataframe\train_file\14.txt,GAN: Huấn luyện dựa vào cơ chế học đối kháng với 2 thành phần: bộ sinh ảnh và bộ phân loại
233,E:\DATN\dataframe\train_file\14.txt,"VAE: Tìm cách học một mô hình có khả năng biểu diễn phân phối của training data, sau đó sample biến ẩn từ phân phối học được và đưa qua decoder để sinh ảnh"
234,E:\DATN\dataframe\train_file\14.txt,Flow-based model: Sử dụng một chuỗi các phép biến đổi khả nghịch (invertible transform) và sử dụng negative log-likelihood loss nhằm học phân phối dữ liệu một cách tường minh.
235,E:\DATN\dataframe\train_file\14.txt,"Diffusion Model: Từ từ phá hủy cấu trúc của ảnh bằng cách thêm dần nhiễu, mô hình được huấn luyện để học cách phục hồi nhiễu về ảnh ban đầu."
236,E:\DATN\dataframe\train_file\14.txt,"Nhờ sử dụng Diffusion Model làm cốt lõi và tận dụng sức mạnh của mô hình pretrained language lớn, đội ngũ của Google Research Team đã phát triển và tạo ra Imagen với khả năng Generation ảnh hết sức mạnh mẽ."
237,E:\DATN\dataframe\train_file\14.txt,"Nào, cùng tìm hiểu sâu hơn một chút về Diffusion model và điều gì đã khiến nó trở nên rất ""hot"" trong thời gian gần đây thôi."
238,E:\DATN\dataframe\train_file\14.txt,Let's go !
239,E:\DATN\dataframe\train_file\14.txt,Diffusion Model - a new approach for Generation Task
240,E:\DATN\dataframe\train_file\14.txt,2.1 Ý tưởng chung
241,E:\DATN\dataframe\train_file\14.txt,"Xuất phát từ paper năm 2015 bởi các sinh viên đại học Stanford, mô hình được lấy cảm hứng từ nguyên lý khuếch tán trong lĩnh vực nhiệt động lực học, các bạn có thể đọc thêm về paper ."
242,E:\DATN\dataframe\train_file\14.txt,"Ý tưởng chung là phá hủy một phân phối dữ liệu một cách từ từ và có kiểm soát thông qua một chuỗi cách khuếch tán thuận, việc của chúng ta lúc này là tìm cách học một mô hình có thể đảo ngược quá trình khuếch tán đó nhờ đó có thể phục hồi lại cấu trúc dữ liệu ban đầu."
243,E:\DATN\dataframe\train_file\14.txt,Mô hình sau khi học được cách đảo ngược quá trình đó có thể được sử dụng cho tác vụ generation một cách hiệu quả.
244,E:\DATN\dataframe\train_file\14.txt,Ảnh: Minh họa quá trình khuếch tán theo từng step
245,E:\DATN\dataframe\train_file\14.txt,"Cụ thể khi áp dụng với hình ảnh, quá trình khuếch tán thuận là một chuỗi các phép biến đổi bao gồm nhiều step, tại mỗi step ảnh nhiễu từ step trước lại được thêm Gaussion noise để gia tăng độ nhiễu, quá trình thêm nhiễu xảy ra dần dần và dừng lại khi ảnh hoàn toàn chỉ là nhiễu mà không còn đặc trưng thông tin ban đầu."
246,E:\DATN\dataframe\train_file\14.txt,"Từ nhiễu thu được ở cuối quá trình thuận,chúng ta tìm cách khử nhiễu ảnh dần dần theo từng step để thu được ảnh gốc ban đầu."
247,E:\DATN\dataframe\train_file\14.txt,Ảnh: Quá trình sinh ảnh từ trái sang phải bằng cách khử dần nhiễu
248,E:\DATN\dataframe\train_file\14.txt,Câu hỏi đặt ra là tại sao chúng ta phải thực hiện thêm nhiễu và khử nhiễu thông qua một chuỗi rất nhiều các step ?
249,E:\DATN\dataframe\train_file\14.txt,"Lý do khá đơn giản, thay vì trực tiếp giải bài toán khó chúng ta chia nhỏ vấn đề ra và giải quyết dần dần từng chút một, điều này giúp mô hình có thể ""tiêu hóa"" một cách dễ dàng."
250,E:\DATN\dataframe\train_file\14.txt,Vậy chúng ta khử nhiễu bằng cách nào ?
251,E:\DATN\dataframe\train_file\14.txt,"Bằng cách huấn luyện một mô hình nhận đầu vào là ảnh nhiễu và predict ra một phần nhiễu của ảnh đó, ảnh bớt nhiễu có được bằng việc lấy ảnh nhiễu ""trừ"" đi nhiễu đã predict được."
252,E:\DATN\dataframe\train_file\14.txt,"Khi phải học cách tái tạo lại một số lượng lớn các hình ảnh, mô hình sẽ ""vô tình"" nắm bắt được biểu diễn ẩn của phân phối dữ liệu được dùng từ đó sản sinh ra các hình ảnh tương tự."
253,E:\DATN\dataframe\train_file\14.txt,Nền tảng toán học đằng sau diffusion model mình sẽ trình bày ở phần phụ lục cuối bài viết.
254,E:\DATN\dataframe\train_file\14.txt,2.2 Kiến trúc của mạng
255,E:\DATN\dataframe\train_file\14.txt,Chúng ta cần xác định kiến trúc của model sử dụng trong quá trình ngược.
256,E:\DATN\dataframe\train_file\14.txt,"Có thể thấy, quá trình ngược ở trên yêu cầu ảnh input và ảnh ouput phải có cùng kích cỡ đồng thời chúng ta cũng phải thiết kế sao cho model có thể nắm được semantic của ảnh đầu vào ở mức độ pixel nhằm xác định noise."
257,E:\DATN\dataframe\train_file\14.txt,Tác giả của  đã quyết định sử dụng mạng U-Net do nó có thể đáp ứng đầy đủ các yêu cầu trên.
258,E:\DATN\dataframe\train_file\14.txt,Ảnh: Cấu trúc của mạng U-Net được sử dụng
259,E:\DATN\dataframe\train_file\14.txt,Text-to-Image Generative với Diffusion Model
260,E:\DATN\dataframe\train_file\14.txt,"Diffusion model đã được huấn luyện có thể thực hiện sinh ảnh mới tương tự với ảnh trong phân phối dùng để training từ một nhiễu trắng bất kì, tuy nhiên ảnh được sinh ra hoàn toàn ngẫu nhiên mà ta không thể kiểm soát được các đặc điểm cụ thể, hơn nữa ảnh được sinh ra thường có độ phân giải thấp."
261,E:\DATN\dataframe\train_file\14.txt,Để có thể áp dụng diffusion model cho tác vụ Text-to-image chúng ta cần bổ sung một vài cải tiến.
262,E:\DATN\dataframe\train_file\14.txt,Classifier Guidance
263,E:\DATN\dataframe\train_file\14.txt,Là phương pháp làm tăng tính trung thực cũng như chất lượng của hình ảnh với trade-off là giảm sự đa dạng của ảnh được sinh ra.
264,E:\DATN\dataframe\train_file\14.txt,"Nhằm bổ sung thêm thông tin về class của ảnh trong quá trình khuyếch tán , trong  các tác giả đến từ OpenAI có đề xuất bổ sung thêm gradient"
265,E:\DATN\dataframe\train_file\14.txt,c của một mô hình classifier đã được training riêng biệt qua đó hướng quá trình sinh ảnh tập trung vào class được target.
266,E:\DATN\dataframe\train_file\14.txt,"Ảnh: Bên trái là ảnh không được guidance, bên phải là ảnh được guidance (Text: ""Pembroke Welsh corgi"")"
267,E:\DATN\dataframe\train_file\14.txt,Classifier-Free Guidance
268,E:\DATN\dataframe\train_file\14.txt,"Với phương pháp Classifier Guidance bên trên, gradient được lấy từ một pre-trained model riêng biệt ."
269,E:\DATN\dataframe\train_file\14.txt,"Để tránh việc phụ thuộc vào thông tin từ một pre-trained model khác, phương pháp này huấn luyện một cách đồng thời một mô hình diffusion theo cả 2 mục tiêu là unconditional và conditional bằng cách ngẫu nhiên loại bỏ gradient"
270,E:\DATN\dataframe\train_file\14.txt,c trong quá trình training.
271,E:\DATN\dataframe\train_file\14.txt,"Cụ thể, predicted noise được định nghĩa:"
272,E:\DATN\dataframe\train_file\14.txt,"\tilde { \epsilon } _ { \theta } ( z _ { t } , c ) = w \epsilon _ { \theta } ( z _ { t } , c ) + ( 1 - w ) \epsilon _ { \theta } ( z _ { t } )"
273,E:\DATN\dataframe\train_file\14.txt,",c)+(1−w)ϵ"
